movie_id,predictions
4916683,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
5401902,1 0 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0
5766690,1 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 1
5864450,1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 1 0 0 0 0
7586530,1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 0 0 0 0
8009901,1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0
8160070,1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0
8681206,1 1 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1
10286685,1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
12112395,0 0 0 0 1 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0
12543510,1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
14958744,1 0 0 1 1 1 1 0 0 0 1 1 0 1 0 1 0 0 0 0
16932738,0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0
17653561,1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
18638392,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
20848381,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
22084176,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
24372500,0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1
25098571,1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0
27784762,0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0
27909271,1 1 1 1 1 1 0 1 0 1 1 0 0 1 1 0 0 0 1 1
28000044,1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 1 0 1 0 0
29536949,1 1 0 0 0 1 0 0 0 0 1 0 1 1 1 1 0 0 0 0
31322561,1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
31760148,1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
32701850,0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
33487792,1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 1
101998,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1
189088,0 1 0 1 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 1
1011144,0 1 0 0 0 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0
1027060,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
1716822,0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1
2010907,0 1 0 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1
2058214,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
2272726,1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0
2318313,1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
3524655,0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
3531556,0 1 0 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 0
5108489,1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0
5351389,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
5383633,0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0
5759874,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
6045984,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
6942006,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
9521029,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
11030908,1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 1
11532350,1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0
15703454,1 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1 1
17782369,1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0
18578504,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
20448429,1 0 1 1 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1 1
22281870,0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1 0 0 0 0
22501300,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
23907048,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0
24161254,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
24236496,1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0
24384740,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
24519551,1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
25366020,1 0 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 1
25626519,0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1
26107567,1 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0
26361837,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
26613939,1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
26839237,0 1 0 0 1 0 0 0 1 0 1 0 1 0 0 1 1 1 1 0
27500533,1 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 1
28854501,0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
31501094,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
113449,1 0 0 1 1 1 1 1 0 0 1 1 0 1 0 1 0 0 0 0
527414,1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1
676038,1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0
1108697,0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0
1124348,0 1 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 1
1364070,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
1370478,0 1 0 1 1 1 1 1 0 0 1 1 0 0 0 1 0 1 0 0
1374292,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1568673,1 1 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 0 0 0
1894535,0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
2189914,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2291440,0 1 0 1 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
2439489,0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
2843663,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3473059,0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
3500651,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
3932157,0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0
4609022,1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
4646185,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
5919853,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
6070855,0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1
7561586,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
8590196,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
8591389,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
9180769,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0
9613711,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0
10300664,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
10988128,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
11312191,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
14299217,1 0 0 0 1 1 1 0 0 0 1 1 1 1 0 1 0 1 0 0
17102867,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1
17728854,1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 1 0 0 0 0
18456463,1 0 0 1 0 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1
20329839,0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0
21001959,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
21395172,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
22100437,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
22944264,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
23346792,1 0 0 0 1 1 0 1 0 1 1 0 0 1 0 1 0 0 0 0
24653498,1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
25381381,0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
26196521,0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1
26588721,0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
32912072,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
34841834,0 1 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 0
1475914,1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 1 1 0
1586160,1 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0
1668414,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1
1671520,1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0
2008260,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2506836,0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
2880294,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0
3028833,0 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0
3091873,0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
3296177,0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 1
6772207,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
7520304,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
7994800,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
8648196,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
9503710,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
10428696,0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
12891285,0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
13184696,1 1 0 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 0 1
14063136,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
14503994,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
14657242,1 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 0
16435377,1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0
19091638,1 0 1 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
19985215,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
20700559,1 0 0 1 1 1 0 1 0 0 1 1 0 0 0 1 0 0 0 1
20959633,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
21881879,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
22410144,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22637123,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0
25345231,0 1 0 1 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
27401625,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
27457018,1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 1
29272473,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
29686641,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
31325527,0 0 0 1 0 1 1 1 0 0 1 0 0 1 0 0 0 0 1 1
32493096,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
33269968,1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
1367442,0 0 0 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0
1443465,1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0 1
1508787,1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
2159438,1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0
3954298,1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0
5090323,0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0 1
6523280,1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0
8001424,1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0 1
8874926,1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
10122950,0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1
10649757,1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
11036705,0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
11213660,1 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0
11256773,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
12139125,0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 1
14052681,1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 1 1 0 0
18046658,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
18346225,0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0
19348599,0 1 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0
20713272,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
21787921,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
22773122,0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 1 0 0 0 0
22839891,0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 1 0 0 0 1
25224752,1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1
30646291,0 1 0 1 1 1 1 0 0 1 1 1 0 1 0 1 0 0 0 1
30715080,0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0
31625551,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
31708392,1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
33194261,1 1 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 1
33336321,0 1 0 1 1 1 0 1 0 0 1 1 0 1 0 0 0 1 0 1
33500618,1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0
225615,0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0
1297472,1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0
2158246,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
2245072,1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
2541511,0 1 0 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 0
2911536,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3169388,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
3745444,1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0
4143564,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
6119983,1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0
6449273,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0
6548854,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
7766450,1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 1 0 1 0 0
8060080,0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1
8995918,1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1
9121908,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
9132122,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
9383737,0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
10605328,0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0
11496773,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
13036480,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
14141235,0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
14359816,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
14892910,0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1
15480666,1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0
16635453,1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0
17906343,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
18551187,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
18612851,0 1 0 1 0 1 1 0 0 0 1 1 0 1 0 1 0 0 1 1
21127928,0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0
23420352,1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
24153140,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
26508187,0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0
28922481,0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 0 0 1
31340066,1 0 0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 1 0 0
31743547,0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
32809045,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
32855770,0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 0 0
33473147,1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
33902416,1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 1
35565471,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0
64657,0 0 0 1 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1
75263,1 0 0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
563040,0 1 0 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 0 1
664006,0 0 0 1 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
844315,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
1367451,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
2558435,1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0
3566585,0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0
3927116,0 1 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
4262697,1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0
5332316,0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0
6599431,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
7759122,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8531960,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
10874116,1 1 0 1 0 1 1 0 0 0 1 0 0 0 1 1 0 0 0 0
11141931,1 0 0 1 0 1 1 0 0 0 1 0 0 0 1 1 1 0 1 1
12009929,0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 1 0 0 0 0
12433713,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
12721325,1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 0
15167247,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
16722954,1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0
18427933,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
19575497,0 1 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 0 1 1
21369620,1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 0 0 0
22644882,1 0 0 0 1 1 0 0 0 0 1 0 1 1 0 1 1 0 0 0
24195690,0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
24583367,1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
26000394,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0
26263144,0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
27369778,0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1
27788234,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
31485731,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
32024869,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0
32151115,1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0
32848882,0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
35717108,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 0 0 0
4726,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
146709,0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0
193862,1 0 0 0 1 1 1 0 0 0 1 1 0 1 0 1 0 0 0 0
2390108,1 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 0
3584478,0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0
3757107,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
4021176,0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1
4191487,1 0 0 0 0 1 1 1 0 0 1 1 0 0 1 1 0 1 0 0
5561909,1 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0
6012723,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
6195949,1 1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1
7029001,1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0
8502322,1 0 0 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 0
8600276,0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1
8769475,1 0 0 0 1 1 1 1 0 0 1 1 0 0 0 1 0 1 0 0
10624500,1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 1 1
10788870,0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0
11440428,1 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
16792210,0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1
17139347,0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0
18764351,1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1
22683998,1 0 0 1 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 1
24531271,0 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1
25387001,0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
26282750,1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0
26298466,1 0 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0
28745539,1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
29480522,1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
33158895,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0
33427517,1 0 0 0 1 1 1 0 0 0 1 1 1 1 0 1 0 1 0 0
34953366,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
101910,0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 0 0 0 1
103029,1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0
939519,1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
1317241,1 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0
1364899,0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0
1384107,0 1 0 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0 1 1
1624660,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
2237779,0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
2460824,1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0
2576435,1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1
4084601,0 1 0 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 1
4791264,1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 1 0
4967070,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
7063029,0 1 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1
8175453,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
9411697,0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
14947020,0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15780467,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
16663101,1 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0
17016522,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
18002340,1 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0
19310709,1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0
20066135,0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1
20370033,1 0 1 0 1 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1
21808115,0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1
22558992,1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
24200166,1 1 0 1 1 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1
24888803,1 1 1 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1
24955967,0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
26528549,1 1 0 1 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0 0
